1BE | 00000001400103C7 | 49:83C2 04               | add r10,4                               | r10: 14001154B-> 14001154F rflags: 216-> 202      |                                                   |
1BF | 00000001400103CB | 44:29C9                  | sub ecx,r9d                             | rcx: 27-> 389C0BDD rflags: 202-> 217              |                                                   |
1C0 | 00000001400103CE | 44:31C9                  | xor ecx,r9d                             | rcx: 389C0BDD-> FFFFFF97 rflags: 217-> 282        |                                                   |
1C1 | 00000001400103D1 | F7D1                     | not ecx                                 | rcx: FFFFFF97-> 68                                |                                                   |
1C2 | 00000001400103D3 | 41:01C9                  | add r9d,ecx                             | r9: C763F44A-> C763F4B2 rflags: 282-> 296         |                                                   |
1C3 | 00000001400103D6 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140010FEF: 140010306-> 140010306           |
1C4 | 0000000140010306 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 68-> 23                                      | 000000014001154F: 6800000023-> 6800000023         |
1C5 | 0000000140010309 | 49:83C2 04               | add r10,4                               | r10: 14001154F-> 140011553 rflags: 296-> 216      |                                                   |
1C6 | 000000014001030D | 44:29C9                  | sub ecx,r9d                             | rcx: 23-> 389C0B71 rflags: 216-> 207              |                                                   |
1C7 | 0000000140010310 | 44:31C9                  | xor ecx,r9d                             | rcx: 389C0B71-> FFFFFFC3 rflags: 207-> 286        |                                                   |
1C8 | 0000000140010313 | F7D1                     | not ecx                                 | rcx: FFFFFFC3-> 3C                                |                                                   |
1C9 | 0000000140010315 | 41:01C9                  | add r9d,ecx                             | r9: C763F4B2-> C763F4EE                           |                                                   |
1CA | 0000000140010318 | 49:83EF 08               | sub r15,8                               | r15: 15FC78-> 15FC70 rflags: 286-> 202            |                                                   |
1CB | 000000014001031C | 49:890F                  | mov qword ptr ds:[r15],rcx              |                                                   | 000000000015FC70: 6C6C654800000000-> 3C           |
1CC | 000000014001031F | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 3C-> 68                                      | 0000000140011553: FFFFFFAF00000068-> FFFFFFAF0000 |
1CD | 0000000140010322 | 49:83C2 04               | add r10,4                               | r10: 140011553-> 140011557                        |                                                   |
1CE | 0000000140010326 | 44:29C9                  | sub ecx,r9d                             | rcx: 68-> 389C0B7A rflags: 202-> 213              |                                                   |
1CF | 0000000140010329 | 44:31C9                  | xor ecx,r9d                             | rcx: 389C0B7A-> FFFFFF94 rflags: 213-> 282        |                                                   |
1D0 | 000000014001032C | F7D1                     | not ecx                                 | rcx: FFFFFF94-> 6B                                |                                                   |
1D1 | 000000014001032E | 41:01C9                  | add r9d,ecx                             | r9: C763F4EE-> C763F559 rflags: 282-> 296         |                                                   |
1D2 | 0000000140010331 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140011007: 1400100AE-> 1400100AE           |
1D3 | 00000001400100AE | 4D:8B1F                  | mov r11,qword ptr ds:[r15]              | r11: 140010C77-> 3C                               | 000000000015FC70: 3C-> 3C                         | r11:"愾S"
1D4 | 00000001400100B1 | 49:83C7 08               | add r15,8                               | r15: 15FC70-> 15FC78 rflags: 296-> 206            |                                                   |
1D5 | 00000001400100B5 | 49:8B0F                  | mov rcx,qword ptr ds:[r15]              | rcx: 6B-> 15FE10                                  | 000000000015FC78: 15FE10-> 15FE10                 |
1D6 | 00000001400100B8 | 49:83C7 08               | add r15,8                               | r15: 15FC78-> 15FC80 rflags: 206-> 212            |                                                   |
1D7 | 00000001400100BC | 4C:01D9                  | add rcx,r11                             | rcx: 15FE10-> 15FE4C rflags: 212-> 202            |                                                   | r11:"愾S"
